rid,course,time,date,title,rclass,band,ages,distance,condition,hurdles,prizes,winningTime,prize,metric,countryCode,ncond,class
143203,Newbury,04:35,16/09/17,Heatherwold Stud Handicap,Class 4,0-80,3yo,7f,Good To Soft,,"[4690.02, 1395.62, 697.45, 348.73]",87.48,7132,1407,GB,10,4
145352,Ayr,03:10,16/09/17,William Hill Supports Clic Sargent Ayrshire Handicap,Class 2,0-105,3yo+,1m,Good To Soft,,"[15562.5, 4660.0, 2330.0, 1165.0, 582.5, 292.5]",102.05,24591,1609,GB,10,2
146984,Maisons-Laffitte (FR),03:15,16/09/17,Prix des Jardins d'Eole (Claimer) (3yo) (Turf),,,3yo,1m7f,Soft,,"[6985.29, 2794.12, 2095.59, 1397.06, 698.53]",203.45,13971,3016,FR,5,0
148498,Listowel (IRE),05:45,16/09/17,Listowel Races Supporters Club Slan Abhaile (Q.R.) Race,,,4yo+,1m6f,Yielding,,"[12300.0, 3800.0, 1800.0, 800.0, 300.0]",205,19000,2815,IE,6,0
149572,Churchill Downs (USA),10:59,16/09/17,Iroquois Stakes (Grade 3) (2yo) (Dirt),,,2yo,1m½f,Muddy,,"[61367.35, 19795.92, 9897.96, 4948.98, 2969.39, 1020.41, 1020.41, 1020.41]",105.22,102039,1709.5,US,16,0
149838,Newmarket,05:00,16/09/17,EBF Stallions Breeding Winners Fillies' Handicap,Class 3,0-95,3yo+,1m4f,Good,,"[9703.5, 2887.5, 1443.0, 721.5]",153.32,14757,2413,GB,1,3
150437,Randwick (AUS),05:35,16/09/17,Ascend Sales Trophies Hill Stakes (Group 2) (3yo+) (Turf),,,3yo+,1m2f,Good,,"[60396.04, 19801.98, 9900.99, 4950.5, 1980.2, 990.1]",124.11,98019,2011,AU,1,0
152184,Ayr,04:55,16/09/17,Microtech Group Handicap,Class 3,0-95,3yo+,7f,Good To Soft,,"[9703.5, 2887.5, 1443.0, 721.5]",93.05,14757,1407,GB,10,3
152643,Newbury,02:50,16/09/17,Dubai Duty Free Handicap,Class 2,0-105,3yo+,1m2f,Good To Soft,,"[46687.5, 13980.0, 6990.0, 3495.0, 1747.5, 877.5]",127.6,73779,2011,GB,10,2
152658,Newmarket,02:40,16/09/17,newmarketracecourses.co.uk Handicap (Div II),Class 4,0-80,3yo+,7f,Good,,"[5175.2, 1540.0, 769.6, 384.8]",85.42,7870,1407,GB,1,4
153198,Churchill Downs (USA),08:29,16/09/17,Locust Grove Stakes (Grade 3) (3yo+ Fillies &amp; Mares) (Dirt),,,3yo+,1m½f,Muddy,,"[41755.1, 13469.39, 6734.69, 3367.35, 2020.41, 680.27]",106.24,68026,1709.5,US,16,0
153637,Newbury,03:25,16/09/17,Dubai International Airport World Trophy Stakes (Group 3),Class 1,,3yo+,5f,Good To Soft,,"[34026.0, 12900.0, 6456.0, 3216.0, 1614.0, 810.0]",60.93,59022,1005,GB,10,1
153666,Maisons-Laffitte (FR),02:45,16/09/17,La Coupe de Maisons-Laffitte (Group 3) (3yo+) (Straight) (Turf),,,3yo+,1m2f,Soft,,"[29411.76, 11764.71, 8823.53, 5882.35, 2941.18]",129.58,58824,2011,FR,5,0
154252,Caulfield (AUS),05:55,16/09/17,Ladbrokes Odds Boost Stakes (Group 3) (4yo+ Fillies &amp; Mares) (Turf),,,4yo+,6f,Good To Soft,,"[44925.74, 13366.34, 6683.17, 3341.58, 1856.44, 1485.15, 1485.15, 1485.15]",72.29,74628,1206,AU,10,0
155123,Randwick (AUS),05:00,16/09/17,TAB Tea Rose Stakes (Group 2) (3yo Fillies) (Turf),,,3yo,7f,Good,,"[52970.3, 17326.73, 8663.37, 4331.68, 1732.67, 866.34, 866.34, 866.34]",83.99,87623,1407,AU,1,0
155572,Catterick,04:45,16/09/17,Bapp For Bolts Handicap (Catterick Twelve Furlong Series Final),Class 2,,3yo+,1m4f,Good,,"[12450.0, 3728.0, 1864.0, 932.0, 466.0, 234.0]",159.91,19674,2413,GB,1,2
155966,Wolverhampton (AW),06:40,16/09/17,bet365 Selling Stakes,Class 6,,2yo,6f,Standard,,"[2587.6, 770.0, 384.8, 192.4]",74.61,3935,1206,GB,0,6
157866,Listowel (IRE),05:10,16/09/17,Allman Contracts Ltd. Novice Chase,,,4yo+,2m4f,Yielding,15 fences,"[12915.0, 3990.0, 1890.0]",330.7,18795,4022,IE,6,0
158330,Listowel (IRE),01:50,16/09/17,John Lynch Memorial Maiden Hurdle,,,4yo,2m,Yielding,10 hurdles,"[7995.0, 2470.0, 1170.0, 520.0, 195.0]",252,12350,3218,IE,6,0
161696,Ayr,02:00,16/09/17,William Hill Firth Of Clyde Stakes (Group 3) (For The Ayrhire Agricultural Challenge Cup),Class 1,,2yo,6f,Good To Soft,,"[36861.5, 13975.0, 6994.0, 3484.0, 1748.5, 877.5]",74.27,63941,1206,GB,10,1
166080,Woodbine (CAN),07:24,16/09/17,Ontario Derby (Grade 3) (3yo) (Tapeta),,,3yo,1m1f,Fast,,"[52941.18, 14705.88, 9705.88, 4411.76, 2205.88]",108.3,83971,1810,CAN,7,0
169065,Newmarket,04:25,16/09/17,Aspall Handicap,Class 4,0-85,3yo+,6f,Good,,"[6469.0, 1925.0, 962.0, 481.0]",72.4,9837,1206,GB,1,4
170805,Randwick (AUS),06:15,16/09/17,Colgate Optic White Stakes (Group 1) (3yo+) (Turf),,,3yo+,1m,Good,,"[150990.1, 49504.95, 24752.48, 12376.24, 4950.5, 2475.25]",96.18,245048,1609,AU,1,0
171830,Maisons-Laffitte (FR),03:45,16/09/17,Prix de l'Ile Louviers (Handicap) (4yo) (Round) (Turf),,,4yo,1m2f,Soft,,"[7720.59, 3088.24, 2316.18, 1544.12, 772.06]",132.6,15441,2011,FR,5,0
172177,Listowel (IRE),02:20,16/09/17,Sean T. McElligott Memorial Novice Hurdle,,,4yo+,2m,Yielding,10 hurdles,"[13530.0, 4180.0, 1980.0, 880.0, 330.0]",241.2,20900,3218,IE,6,0
172704,Maisons-Laffitte (FR),01:35,16/09/17,Prix du Prince d'Orange (Group 3) (3yo) (Round) (Turf),,,3yo,1m2f,Soft,,"[29411.76, 11764.71, 8823.53, 5882.35, 2941.18]",130.84,58824,2011,FR,5,0
104063,Ayr,01:25,16/09/17,QTS/British Stallion Studs EBF Nursery Handicap,Class 2,,2yo,1m,Good To Soft,,"[12450.0, 3728.0, 1864.0, 932.0, 466.0, 234.0]",104.36,19674,1609,GB,10,2
105891,Randwick (AUS),06:55,16/09/17,Bowermans Office Furniture The Shorts (Group 2) (3yo+) (Turf),,,3yo+,5½f,Good,,"[60396.04, 19801.98, 9900.99, 4950.5, 1980.2, 990.1, 990.1, 990.1]",63.25,99999,1105.5,AU,1,0
76319,Maisons-Laffitte (FR),04:15,16/09/17,Prix du Moulin Joly (Handicap) (4yo) (Round) (Turf),,,4yo,1m2f,Soft,,"[6985.29, 2794.12, 2095.59, 1397.06, 698.53]",136.71,13971,2011,FR,5,0
78244,Newbury,05:05,16/09/17,Wedgewood Estates EBF Stallions Maiden Stakes (Plus 10 Race) (Div II),Class 4,,2yo,7f,Good To Soft,,"[5175.2, 1540.0, 769.6, 384.8]",89.37,7870,1407,GB,10,4
86961,Listowel (IRE),04:05,16/09/17,Beasley Engineering Limited Handicap Chase,,,5yo+,3m,Yielding,18 fences,"[10455.0, 3230.0, 1530.0, 680.0, 255.0]",394.4,16150,4827,IE,6,0
93765,Maisons-Laffitte (FR),02:15,16/09/17,Prix du Grand Trianon (Handicap) (3yo) (Straight) (Turf),,,3yo,1m,Soft,,"[20735.29, 8382.35, 6176.47, 3970.59, 2426.47, 1544.12, 882.35]",99,44116,1609,FR,5,0
40582,Newmarket,05:35,16/09/17,Home Of Racing Handicap,Class 2,0-100,3yo+,1m,Good,,"[16172.5, 4812.5, 2405.0, 1202.5]",99.79,24591,1609,GB,1,2
49294,Catterick,03:00,16/09/17,Racing UK HD On Sky 432 Nursery Handicap,Class 4,0-85,2yo,7f,Good,,"[4528.3, 1347.5, 673.4, 336.7]",88.18,6886,1407,GB,1,4
49678,Newmarket,03:15,16/09/17,CMSeven.com Handicap,Class 3,0-95,3yo,1m2f,Good,,"[9703.5, 2887.5, 1443.0, 721.5]",125.21,14757,2011,GB,1,3
50078,Woodbine (CAN),09:30,16/09/17,Canadian Stakes (Grade 2) (3yo+ Fillies &amp; Mares) (Turf),,,3yo+,1m1f,Good,,"[88235.29, 29411.76, 16176.47, 8823.53, 2941.18, 1470.59, 1470.59]",106.87,148530,1810,CAN,1,0
114548,Gowran Park (IRE),02:20,16/09/18,Irish Stallion Farms European Breeders Fund Fillies Maiden (Plus 10 Race),,,2yo,1m,Soft,,"[9532.5, 2945.0, 1395.0, 426.25, 426.25]",102.5,14724,1609,IE,5,0
115728,Plumpton,04:30,16/09/18,toteswinger Novices' Handicap Chase,Class 4,0-105,4yo+,2m3½f,Good To Firm,14 fences,"[3898.8, 1144.8, 572.4, 286.2]",291.1,5902,3921.5,GB,2,4
116185,Gowran Park (IRE),04:20,16/09/18,Tote Pick 6 Is Heading For One Million Euro Handicap (Div II),,45-65,3yo+,1m,Soft,,"[5535.0, 1710.0, 810.0, 360.0, 135.0]",107.01,8550,1609,IE,5,0
118586,Gowran Park (IRE),03:50,16/09/18,Tote Pick 6 Is Heading For One Million Euro Handicap (Div I),,45-65,3yo+,1m,Soft,,"[5535.0, 1710.0, 810.0, 360.0, 135.0]",106.07,8550,1609,IE,5,0
124336,Uttoxeter,04:40,16/09/18,Sentinel Plus Mares' Handicap Hurdle,Class 5,0-100,3yo+,2m,Good,8 hurdles 1 omitted,"[2859.12, 839.52, 419.76, 209.88]",231.6,4329,3218,GB,1,5
130723,San Siro (ITY),04:40,16/09/18,Premio Federico Tesio (Group 2) (3yo+) (Turf),,,3yo+,1m3f,Good To Soft,,"[44117.65, 19411.76, 10588.24, 5294.12]",132.8,79412,2212,IT,10,0
132911,Hanshin (JPN),07:35,16/09/18,Kansai Telecasting Corp. Sho Rose Stakes (Shuka Sho Trial) (Grade 2) (3yo Fillies) (Turf),,,3yo,1m1f,Yielding,,"[299650.07, 120284.46, 74252.17, 44023.03, 29348.69]",106.7,567558,1810,JP,6,0
135446,Gowran Park (IRE),04:50,16/09/18,Gowran Golf Membership 2017 From 499 Euro Apprentice Handicap,,50-75,3yo+,1m1½f,Soft,,"[6150.0, 1900.0, 900.0, 400.0, 150.0]",130.88,9500,1910.5,IE,5,0
138399,Nakayama (JPN),07:45,16/09/18,Asahi Hai St. Lite Kinen (Japanese St. Leger Trial) (Grade 2) (3yo) (Turf),,,3yo,1m3f,Firm,,"[309673.78, 125567.22, 79715.54, 45716.22, 30477.48]",133.1,591150,2212,JP,8,0
138726,Plumpton,04:00,16/09/18,totetrifecta Handicap Hurdle,Class 3,0-140,4yo+,3m1f,Good To Firm,14 hurdles,"[5393.34, 1583.64, 791.82, 395.91]",349.8,8165,5028,GB,2,3
139068,Uttoxeter,04:10,16/09/18,Sentinel The Way We Were Handicap Chase,Class 3,0-140,4yo+,2m4f,Good,15 fences,"[6330.0, 1870.0, 935.0, 468.0, 234.0]",295.4,9837,4022,GB,1,3
139600,Gowran Park (IRE),03:20,16/09/18,Denny Cordell Lavarack &amp; Lanwades Stud Fillies Stakes (Group 3),,,3yo+,1m1½f,Soft,,"[42775.0, 13775.0, 6525.0, 2900.0, 1450.0, 725.0]",127.34,68150,1910.5,IE,5,0
140731,Plumpton,02:00,16/09/18,"jasonhallracing.co.uk ""Sharing Success"" Novices' Hurdle",Class 4,,4yo+,2m1½f,Good To Firm,10 hurdles,"[3898.8, 1144.8, 572.4]",250,5616,3519.5,GB,2,4
140760,Gowran Park (IRE),02:50,16/09/18,Irish Stallion Farms European Breeders Fund (C &amp; G) Maiden (Plus 10 Race),,,2yo,1m,Soft,,"[9532.5, 2945.0, 1395.0, 620.0, 232.5]",104.48,14724,1609,IE,5,0
142697,Hanover (GER),04:00,16/09/18,Grosser Preis der Metallbau Burckhardt GmbH (Listed Race) (3yo+ Fillies &amp; Mares) (Turf),,,3yo+,1m,Good,,"[10294.12, 4779.41, 2205.88, 1102.94]",103.2,18382,1609,GER,1,0
144315,Woodbine (CAN),09:56,16/09/18,Natalma Stakes (Grade 1) (2yo Fillies) (Turf),,,2yo,1m,Firm,,"[73529.41, 24509.8, 12254.9, 6127.45, 2450.98, 1225.49, 1225.49, 1225.49, 196.08, 196.08, 196.08, 196.08, 196.08]",95.24,123527,1609,CAN,8,0
149107,Plumpton,03:00,16/09/18,"totepool Andrew ""Super Wack"" Jackson Memorial Handicap Chase",Class 4,0-115,4yo+,3m1½f,Good To Firm,18 fences,"[3898.8, 1144.8, 572.4, 286.2]",394.7,5902,5128.5,GB,2,4
150314,Plumpton,03:30,16/09/18,toteexacta Juvenile Hurdle,Class 4,,3yo,2m,Good To Firm,9 hurdles,"[3898.8, 1144.8, 572.4, 286.2]",217.1,5902,3218,GB,2,4
155454,Uttoxeter,05:10,16/09/18,#sentinel Localandproud Handicap Chase,Class 5,0-100,4yo+,2m,Good,12 fences,"[3249.0, 954.0, 477.0, 238.5]",240.5,4918,3218,GB,1,5
156242,Gowran Park (IRE),05:20,16/09/18,gowranpark.ie Rated Race,,,3yo+,1m1½f,Soft,,"[9840.0, 3040.0, 1440.0, 640.0, 240.0]",131.31,15200,1910.5,IE,5,0
159175,Uttoxeter,03:10,16/09/18,Sentinel Green 'Un Handicap Hurdle (Div II),Class 4,0-115,4yo+,2m4f,Good,10 hurdles,"[3898.8, 1144.8, 572.4, 286.2]",290.3,5902,4022,GB,1,4
160842,Uttoxeter,03:40,16/09/18,Weekend Sentinel Novices' Handicap Hurdle,Class 5,0-100,3yo+,2m,Good,8 hurdles 1 omitted,"[2859.12, 839.52, 419.76, 209.88]",229.1,4329,3218,GB,1,5
161230,Plumpton,05:00,16/09/18,totepoolliveinfo.com Handicap Hurdle,Class 5,0-100,3yo+,2m,Good To Firm,9 hurdles,"[3249.0, 954.0, 477.0, 238.5]",215.9,4918,3218,GB,2,5
166962,Woodbine (CAN),08:50,16/09/18,Summer Stakes (Grade 2) (2yo) (Turf),,,2yo,1m,Firm,,"[58823.53, 19607.84, 12941.18, 5882.35, 1960.78, 980.39, 980.39]",94.38,101176,1609,CAN,8,0
171779,Uttoxeter,01:40,16/09/18,Sentinel Maiden Hurdle,Class 4,,4yo+,2m4f,Good,10 hurdles,"[3768.84, 1106.64, 553.32, 276.66]",288.9,5706,4022,GB,1,4
172580,Dortmund (GER),03:45,16/09/18,Grosser Preis von DSW21 - 132 Deutsches St Leger (Group 3) (3yo+) (Turf),,,3yo+,1m6f,Good,,"[23529.41, 8823.53, 4411.76, 2205.88, 1470.59]",176.96,40442,2815,GER,1,0
88545,Gowran Park (IRE),05:50,16/09/18,Live Music After Racing Maiden,,,3yo+,1m1½f,Soft,,"[7072.5, 2185.0, 1035.0, 460.0, 172.5]",132.26,10924,1910.5,IE,5,0
98606,Plumpton,02:30,16/09/18,Tania Camburn 40th Birthday Handicap Hurdle,Class 3,0-135,3yo+,2m,Good To Firm,9 hurdles,"[5393.34, 1583.64, 791.82, 395.91]",211.7,8165,3218,GB,2,3
99303,Charles town (USA),03:11,16/09/18,Charles Town Oaks Stakes (Grade 3) (3yo Fillies) (Dirt),,,3yo,7f,Fast,,"[142857.14, 47619.05, 23809.52, 11904.76, 7142.86, 4761.9]",86.99,238096,1407,US,7,0
53429,Uttoxeter,02:10,16/09/18,"Sentinel ""May Un Mar Lady"" Handicap Hurdle",Class 5,0-100,4yo+,2m7½f,Good,12 hurdles,"[2859.12, 839.52, 419.76, 209.88]",346.7,4329,4725.5,GB,1,5
58709,Uttoxeter,02:40,16/09/18,Sentinel Green 'Un Handicap Hurdle (Div I),Class 4,0-115,4yo+,2m4f,Good,10 hurdles,"[3898.8, 1144.8, 572.4, 286.2]",293.9,5902,4022,GB,1,4
14947,Saint-Cloud (FR),11:05,16/09/19,Prix de Chambourcy (Claimer) (4yo) (Turf),,,4yo,1m2½f,Good To Soft,,"[5882.35, 2352.94, 1764.71, 1176.47, 588.24]",139.19,11764,2111.5,FR,10,0
31359,Ohi (JPN),11:07,16/09/19,Ladies' Prelude (Local Grade 2) (Dirt),,,3yo+,1m1f,Muddy,,"[174963.31, 48114.91, 48114.91, 17496.33, 8748.17]",114.7,297437,1810,JP,16,0
8394,Hamilton,02:20,16/09/19,racinguk.com Nursery Handicap,Class 5,0-75,2yo,6f,Good To Soft,,"[3881.4, 1155.0, 577.2, 288.6]",75.13,5902,1206,GB,10,5
113332,Hamilton,03:20,16/09/19,Racing UK Day Pass Just £10 Handicap (Div II),Class 6,0-65,3yo+,6f,Good To Soft,,"[2911.05, 866.25, 432.9, 216.45]",74.74,4426,1206,GB,10,6
113867,Kempton (AW),03:10,16/09/19,ApolloBet/British Stallion Studs EBF Maiden Fillies' Stakes (Plus 10 Race) (Div I),Class 4,,2yo,7f,Standard To Slow,,"[4269.54, 1270.5, 634.92, 317.46]",86.7,6492,1407,GB,13,4
117087,Saint-Cloud (FR),12:10,16/09/19,Prix Soya (Maiden) (2yo Fillies) (Turf),,,2yo,1m,Good To Soft,,"[9926.47, 3970.59, 2977.94, 1985.29, 992.65]",104.03,19853,1609,FR,10,0
124658,Leicester,02:00,16/09/19,Aston Flamville Fillies' Nursery Handicap,Class 5,0-75,2yo,6f,Good,,"[3234.5, 962.5, 481.0, 240.5]",73.19,4917,1206,GB,1,5
126369,Leicester,03:30,16/09/19,A.T. Services Ltd Handicap,Class 3,0-95,3yo+,5f,Good To Soft,,"[7561.2, 2263.2, 1131.6, 566.4, 282.0]",59.53,11804,1005,GB,10,3
127132,Hamilton,04:20,16/09/19,Hopes N Dreams Selling Stakes,Class 4,,3-5yo,1m1f,Good To Soft,,"[6469.0, 1925.0, 962.0, 481.0]",123.41,9837,1810,GB,10,4
127940,Kempton (AW),02:10,16/09/19,ApolloBet New Website Maiden Stakes,Class 5,,2yo,5f,Standard To Slow,,"[2911.05, 866.25, 432.9, 216.45]",59.86,4426,1005,GB,13,5
134282,Kempton (AW),05:40,16/09/19,ApolloBet Online Casino &amp; Games Handicap,Class 5,0-70,3yo,1m,Standard To Slow,,"[2911.05, 866.25, 432.9, 216.45]",99.73,4426,1609,GB,13,5
134858,Kempton (AW),05:10,16/09/19,ApolloBet Free Sign-Up Bonus Handicap,Class 4,0-85,3yo+,1m,Standard To Slow,,"[4690.02, 1395.62, 697.45, 348.73]",99.18,7132,1609,GB,13,4
135869,Leicester,05:00,16/09/19,"Racing Excellence ""Hands And Heels"" Apprentice Series Handicap (Div I)",Class 6,0-65,3yo+,7f,Good To Soft,,"[2587.6, 770.0, 384.8, 192.4]",87.02,3935,1407,GB,10,6
140725,Hamilton,02:50,16/09/19,Racing UK Day Pass Just £10 Handicap (Div I),Class 6,0-65,3yo+,6f,Good To Soft,,"[2911.05, 866.25, 432.9, 216.45]",74.75,4426,1206,GB,10,6
142298,Kempton (AW),04:40,16/09/19,ApolloBet Bet Through Your Mobile Handicap,Class 3,0-95,3yo+,6f,Standard To Slow,,"[7158.75, 2143.6, 1071.8, 535.9, 267.95, 134.55]",71.97,11314,1206,GB,13,3
143123,Leicester,02:30,16/09/19,Golden Hand Selling Stakes,Class 6,,3yo,7f,Good To Soft,,"[2587.6, 770.0, 384.8, 192.4]",85.64,3935,1407,GB,10,6
143128,Saint-Cloud (FR),02:25,16/09/19,Prix du Bois Barbot (Handicap) (4yo+) (Turf),,,4yo+,1m4f,Good To Soft,,"[8985.29, 3632.35, 2676.47, 1720.59, 1051.47, 669.12, 382.35]",157.25,19116,2413,FR,10,0
144496,Leicester,04:00,16/09/19,Breeders Backing Racing EBF Maiden Stakes,Class 5,,3yo+,1m4f,Good To Soft,,"[3881.4, 1155.0, 577.2, 288.6]",154.14,5902,2413,GB,10,5
144761,Kempton (AW),02:40,16/09/19,ApolloBet Racing Refunds/British Stallion Studs EBF Maiden Stakes (Plus 10 Race),Class 4,,2yo,1m2f,Standard To Slow,,"[4269.54, 1270.5, 634.92, 317.46]",129.76,6492,2011,GB,13,4
145770,Hamilton,03:50,16/09/19,Racing UK Profits Returned To Racing Maiden Stakes,Class 5,,3-4yo,1m½f,Good To Soft,,"[3881.4, 1155.0, 577.2, 288.6]",111.39,5902,1709.5,GB,10,5
150307,Saint-Cloud (FR),02:55,16/09/19,Prix A Tempo (Conditions) (4yo+) (Turf),,,4yo+,1m,Good To Soft,,"[10294.12, 4117.65, 3088.24, 2058.82, 1029.41]",102.55,20588,1609,FR,10,0
151372,Leicester,03:00,16/09/19,British Stallion Studs Kegworth EBF Maiden Stakes (Plus 10 Race),Class 4,,2yo,7f,Good To Soft,,"[6469.0, 1925.0, 962.0, 481.0]",86.9,9837,1407,GB,10,4
151648,Hamilton,05:20,16/09/19,Glasvegas Headlining Here Next Week Handicap,Class 5,0-70,3yo+,1m3f,Good To Soft,,"[3881.4, 1155.0, 577.2, 288.6]",152.32,5902,2212,GB,10,5
165263,Hamilton,05:50,16/09/19,Music Festival Racenight Featuring The View Handicap,Class 6,0-65,3yo+,1m½f,Good To Soft,,"[2911.05, 866.25, 432.9, 216.45]",112.35,4426,1709.5,GB,10,6
165372,Saint-Cloud (FR),01:50,16/09/19,Prix Ad Altiora (Maiden) (3yo Fillies) (Turf),,,3yo,1m2½f,Good To Soft,,"[9191.18, 3676.47, 2757.35, 1838.24, 919.12]",136.7,18381,2111.5,FR,10,0
166232,Saint-Cloud (FR),12:47,16/09/19,Prix des Boucles de la Seine (Handicap) (4yo+) (Turf),,,4yo+,1m4f,Good To Soft,,"[17970.59, 7264.71, 5352.94, 3441.18, 2102.94, 1338.24, 764.71]",156,38236,2413,FR,10,0
169084,Hamilton,04:50,16/09/19,Today's Racing Just £10 With Racing UK Handicap,Class 6,0-60,4yo+,1m4f,Good To Soft,,"[2911.05, 866.25, 432.9, 216.45]",164.97,4426,2413,GB,10,6
171134,Kempton (AW),03:40,16/09/19,ApolloBet/British Stallion Studs EBF Maiden Fillies' Stakes (Plus 10 Race) (Div II),Class 4,,2yo,7f,Standard To Slow,,"[4269.54, 1270.5, 634.92, 317.46]",86.55,6492,1407,GB,13,4
109997,Saint-Cloud (FR),01:20,16/09/19,Prix Vamos (Maiden) (3yo Colts &amp; Geldings) (Turf),,,3yo,1m2½f,Good To Soft,,"[9191.18, 3676.47, 2757.35, 1838.24, 919.12]",139.67,18381,2111.5,FR,10,0
86474,Leicester,04:30,16/09/19,Highfields Fillies' Handicap,Class 5,0-75,3yo+,1m,Good To Soft,,"[3234.5, 962.5, 481.0, 240.5]",105.77,4917,1609,GB,10,5
95736,Saint-Cloud (FR),11:40,16/09/19,Prix Pharel (Maiden) (2yo Colts &amp; Geldings) (Turf),,,2yo,1m,Good To Soft,,"[9926.47, 3970.59, 2977.94, 1985.29, 992.65]",103.29,19853,1609,FR,10,0
40136,Kempton (AW),04:10,16/09/19,ApolloBet Premier League Cashback Handicap,Class 4,0-80,3yo,1m4f,Standard To Slow,,"[4690.02, 1395.62, 697.45, 348.73]",152.82,7132,2413,GB,13,4
44016,Leicester,05:30,16/09/19,"Racing Excellence ""Hands And Heels"" Apprentice Series Handicap (Div II)",Class 6,0-65,3yo+,7f,Good To Soft,,"[2587.6, 770.0, 384.8, 192.4]",87.69,3935,1407,GB,10,6
10852,Auteuil (FR),03:30,16/09/20,Prix Xanthor (Chase) (Conditions) (5yo+) (Turf),,,5yo+,2m2½f,Very Soft,,"[18705.88, 9352.94, 5455.88, 3702.21, 1753.68]",272.47,38971,3720.5,FR,3,0
19674,Beverley,05:45,16/09/20,Brian And Jason Merrington Memorial Amateur Riders' Handicap,Class 6,0-60,3yo+,1m2f,Good,,"[2495.6, 774.0, 386.8, 193.6]",127.63,3851,2011,GB,1,6
23950,Warwick,05:00,16/09/20,Rathbone Investment Management Mares' Handicap Hurdle,Class 4,0-110,3yo+,2m3f,Good,9 hurdles,"[3898.8, 1144.8, 572.4, 286.2]",281.3,5902,3821,GB,1,4
111426,Warwick,03:25,16/09/20,Ken Muir Memorial Handicap Hurdle,Class 4,0-120,4yo+,3m2f,Good,12 hurdles,"[3898.8, 1144.8, 572.4, 286.2]",373.5,5902,5229,GB,1,4
115644,Ballinrobe (IRE),03:50,16/09/20,Irish Stallion Farms European Breeders Fund Mares Maiden Hurdle,,,5yo+,2m4f,Soft,10 hurdles,"[7995.0, 2470.0, 1170.0, 520.0, 195.0]",313.2,12350,4022,IE,5,0
116254,Auteuil (FR),01:20,16/09/20,Prix de la Savoie (Chase) (Claimer) (4yo) (Turf),,,4yo,2m2f,Very Soft,,"[8117.65, 4058.82, 2367.65, 1606.62, 761.03]",270.63,16913,3620,FR,3,0
116431,Ballinrobe (IRE),05:30,16/09/20,Martinstown Opportunity Handicap Chase,,0-109,5yo+,2m7f,Soft,15 fences,"[8917.5, 2755.0, 1305.0, 580.0, 217.5]",359.7,13776,4625,IE,5,0
118879,Lingfield (AW),04:05,16/09/20,National Windscreens Handicap,Class 6,0-65,3yo+,2m,Standard,,"[2264.15, 673.75, 336.7, 168.35]",203.48,3443,3218,GB,0,6
119042,Ballinrobe (IRE),02:45,16/09/20,Tuam Herald Handicap Hurdle,,80-102,4yo+,2m,Soft,8 hurdles,"[6150.0, 1900.0, 900.0, 400.0, 150.0]",249.3,9500,3218,IE,5,0
125321,Beverley,04:45,16/09/20,Celebrate Christmas At Racecourse Sparkle Nights Handicap,Class 5,0-75,3yo+,1m½f,Good,,"[3780.6, 1131.6, 565.8, 283.2, 141.0]",106.57,5903,1709.5,GB,1,5
132557,Warwick,03:55,16/09/20,John Allen Memorial Interactive Novices' Limited Handicap Chase,Class 4,0-120,4yo+,2m,Good,11 fences 1 omitted,"[4093.74, 1202.04, 601.02, 300.51]",231.5,6198,3218,GB,1,4
132620,Lingfield (AW),03:35,16/09/20,Delga Press/Key Productions Nursery Handicap,Class 5,0-75,2yo,5f,Standard,,"[2911.05, 866.25, 432.9, 216.45]",58.58,4426,1005,GB,0,5
133123,Ffos Las,03:45,16/09/20,Felinfoel Brewery Maiden Fillies' Stakes (Plus 10 Race),Class 5,,2yo,7½f,Good To Soft,,"[3234.5, 962.5, 481.0, 240.5]",92.92,4917,1507.5,GB,10,5
133324,Beverley,02:40,16/09/20,Beverley Annual Badgeholders Maiden Auction Stakes,Class 5,,2yo,5f,Good,,"[3780.6, 1131.6, 565.8, 283.2, 141.0]",63.39,5903,1005,GB,1,5
135291,Presque Isle Downs (USA),12:15,16/09/20,Presque Isle Downs Masters Stakes (Grade 2) (3yo+ Fillies &amp; Mares) (Tapeta),,,3yo+,6½f,Fast,,"[163265.31, 54421.77, 27210.88, 13605.44, 6802.72, 4081.63, 1360.54, 1360.54, 136.05, 136.05, 136.05]",76.42,272518,1306.5,US,7,0
136119,Ballinrobe (IRE),04:20,16/09/20,Brendan McNulty Memorial Handicap Hurdle,,80-95,4yo+,2m4f,Soft,10 hurdles,"[5842.5, 1805.0, 855.0, 380.0, 142.5]",311.8,9024,4022,IE,5,0
137211,Auteuil (FR),12:10,16/09/20,Prix Amati (Hurdle) (Claimer) (3yo Fillies) (Turf),,,3yo,1m7f,Very Soft,,"[8823.53, 4411.76, 2573.53, 1746.32, 827.21]",220.12,18383,3016,FR,3,0
138701,Lingfield (AW),05:10,16/09/20,Norman Smith's 80th Birthday Maiden Fillies' Stakes,Class 5,,3yo+,1m2f,Standard,,"[2911.05, 866.25, 432.9, 216.45]",124.46,4426,2011,GB,0,5
142195,Auteuil (FR),02:55,16/09/20,Prix de Gien (Hurdle) (Claimer) (3yo Colts &amp; Geldings) (Turf),,,3yo,1m7f,Very Soft,,"[8823.53, 4411.76, 2573.53, 1746.32, 827.21]",220.9,18383,3016,FR,3,0
